FixedRef	DocumentedNameID	Designation	Primary Entry	Alias Type	Low Quality	Acronym	Script	Name
12803	7340	Business	false	A.K.A.	false	false	Latin	TIDEWATER CO. (MIDDLE EAST MARINE SERVICES)
12803	7341	Business	false	A.K.A.	false	false	Latin	TIDE WATER COMPANY
12803	6202	Business	true	Name	false	false	Latin	TIDEWATER MIDDLE EAST CO.
12803	17773	Business	false	A.K.A.	false	false	Latin	FARAZ ROYAL QESHM LLC
12812	7509	Individual	false	A.K.A.	false	false	Latin	HASAN, Jamil
12812	6313	Individual	true	Name	false	false	Latin	HASSAN, Jamil
12813	7343	Business	false	A.K.A.	false	false	Latin	POLITICAL SECURITY DEPARTMENT
12813	7342	Business	false	A.K.A.	false	false	Latin	IDARAT AL-'AMN AL-SIYYASI
12813	6203	Business	true	Name	false	false	Latin	POLITICAL SECURITY DIRECTORATE
12816	7584	Business	false	A.K.A.	false	false	Latin	BORYOKUDAN
12816	7585	Business	false	A.K.A.	false	false	Latin	GOKUDO
12816	6382	Business	true	Name	false	false	Latin	YAKUZA
12817	6501	Business	true	Name	false	false	Latin	CAMORRA
12823	7448	Individual	false	A.K.A.	false	false	Latin	AL-AMRIKI, Abu Mansour
12823	7449	Individual	false	A.K.A.	false	false	Latin	AL-AMRIKI, Abu Mansur
12823	7450	Individual	false	A.K.A.	false	false	Latin	AL-AMRIKI, Abu Mansuur
12823	7451	Individual	false	A.K.A.	true	false	Latin	Farouk
12823	7452	Individual	false	A.K.A.	true	false	Latin	Farouq
12823	7453	Individual	false	A.K.A.	false	false	Latin	HAMMAMI, Umar
12823	7447	Individual	false	A.K.A.	false	false	Latin	HAMMAMI, Omar Shafik
12823	6280	Individual	true	Name	false	false	Latin	HAMMAMI, Omar
12824	7454	Individual	false	A.K.A.	false	false	Latin	ADAM, Sheikh Hassaan Hussein
12824	7455	Individual	false	A.K.A.	false	false	Latin	HUSSEIN, Sheikh Hassaan
12824	7456	Individual	false	A.K.A.	false	false	Latin	OMAR, Hassan Mahad
12824	6281	Individual	true	Name	false	false	Latin	OMAR, Hassan Mahat
12837	7348	Individual	false	A.K.A.	false	false	Latin	AL-'AJAMI, 'Ali Hasan
12837	7349	Individual	false	A.K.A.	false	false	Latin	AL-'AJMI, Abu al-Hassan
12837	7350	Individual	false	A.K.A.	false	false	Latin	AL-'AJMI, 'Ali Hassan 'Ali
12837	7351	Individual	false	A.K.A.	true	false	Latin	AL-HASSAN, Abu
12837	7352	Individual	false	A.K.A.	false	false	Latin	AL-YAMI, 'Ali Abu Hasan
12837	7353	Individual	false	A.K.A.	false	false	Latin	AL-YAMI, Hassan
12837	7354	Individual	false	A.K.A.	false	false	Latin	AL-YAMI, Husayn
12837	7355	Individual	false	A.K.A.	true	false	Latin	HASAN, 'Ali bin
12837	6211	Individual	true	Name	false	false	Latin	AL-'AJMI, 'Ali Hasan 'Ali
12839	8024	Individual	false	A.K.A.	false	false	Latin	AL KUWARI, Salim Hassan Khalifa Rashid
12839	8025	Individual	false	A.K.A.	false	false	Latin	AL KAWARI, Salim Hasan Khalifa
12839	8026	Individual	false	A.K.A.	false	false	Latin	AL-KOWARI, Salim
12839	8027	Individual	false	A.K.A.	false	false	Latin	AL-KUWARI, Salem
12839	6565	Individual	true	Name	false	false	Latin	AL-KUWARI, Salim Hasan Khalifah Rashid
12840	8028	Individual	false	A.K.A.	false	false	Latin	AL-KHAWAR, Abdullah Ghalib Mahfuz Muslim
12840	8029	Individual	false	A.K.A.	false	false	Latin	KHAWAR, Abdullah Ghanem Mahfouz Muslim
12840	8030	Individual	false	A.K.A.	false	false	Latin	KHOWAR, Abdullah
12840	8031	Individual	false	A.K.A.	false	false	Latin	AL-KHOWAR, Abdullah
12840	6566	Individual	true	Name	false	false	Latin	KHAWAR, Abdallah Ghanim Mahfuz Muslim
12841	8032	Individual	false	A.K.A.	false	false	Latin	KHALIL, Izz al-Din Abd al-Farid
12841	8033	Individual	false	A.K.A.	false	false	Latin	AL-SURI, Yasin
12841	8034	Individual	false	A.K.A.	false	false	Latin	AL-SURI, Yaseen
12841	8035	Individual	false	A.K.A.	false	false	Latin	AL-ABADIN, Zayn
12841	6567	Individual	true	Name	false	false	Latin	KHALIL, Ezedin Abdel Aziz
12842	8044	Individual	false	A.K.A.	false	false	Latin	MUHAMMADI, Omid
12842	8036	Individual	false	A.K.A.	false	false	Latin	MUHAMMADI, 'Umid 'Abd al-Majid Muhammad 'Aziz
12842	8037	Individual	false	A.K.A.	true	false	Latin	AL-KURDI, Umid
12842	8038	Individual	false	A.K.A.	true	false	Latin	AL-KURDI, 'Amid
12842	8039	Individual	false	A.K.A.	true	false	Latin	AL-KURDI, Abu Sulayman
12842	8040	Individual	false	A.K.A.	true	false	Latin	DARWESH, Arkan Mohammed Hussein
12842	8041	Individual	false	A.K.A.	true	false	Latin	AL-KURDI, Hamza
12842	8042	Individual	false	A.K.A.	true	false	Latin	RAWANSARI, Shahin
12842	8043	Individual	false	A.K.A.	true	false	Latin	MARIVANI, Shahin
12842	6568	Individual	true	Name	false	false	Latin	MUHAMMADI, Umid
12843	7457	Individual	false	A.K.A.	false	false	Latin	AL-LIBI, 'Atiyah 'Abd al-Rahman
12843	7458	Individual	false	A.K.A.	false	false	Latin	AL-SHITAYWI, Jamal Ibrahim Muhammad
12843	7459	Individual	false	A.K.A.	false	false	Latin	AL-SHTIWI, Jamal
12843	7460	Individual	false	A.K.A.	false	false	Latin	AL-SHITIWI, Jamal
12843	7461	Individual	false	A.K.A.	false	false	Latin	AL-SHATIWI, Jamal
12843	7462	Individual	false	A.K.A.	true	false	Latin	AL-LIBI, Shaykh Mahmud
12843	6283	Individual	true	Name	false	false	Latin	ABD AL-RAHMAN, Atiyah
12845	8046	Individual	false	A.K.A.	false	false	Latin	HAMSHU, Muhammad Sabir
12845	8047	Individual	false	A.K.A.	false	false	Latin	HAMSHO, Mohammed Saber
12845	8048	Individual	false	A.K.A.	false	false	Latin	HAMSHO, Mohammad
12845	8049	Individual	false	A.K.A.	false	false	Latin	HAMCHO, Mohamed
12845	8050	Individual	false	A.K.A.	false	false	Latin	HAMSHOU, Mohammed
12845	6570	Individual	true	Name	false	false	Latin	HAMSHO, Muhammad
12846	8052	Business	false	A.K.A.	false	false	Latin	HAMSHO GROUP INTERNATIONAL
12846	8053	Business	false	A.K.A.	false	false	Latin	HAMSHO GROUP
12846	8054	Business	false	A.K.A.	false	false	Latin	HAMSHO INTERNATIONAL
12846	8051	Business	false	A.K.A.	false	false	Latin	HAMCHO INTERNATIONAL
12846	6571	Business	true	Name	false	false	Latin	HAMSHO INTERNATIONAL GROUP
12847	6143	Business	true	Name	false	false	Latin	COMMERCIAL BANK OF SYRIA
12848	6144	Business	true	Name	false	false	Latin	SYRIAN LEBANESE COMMERCIAL BANK
12860	7907	Business	false	A.K.A.	false	false	Latin	NAFTAN OJSC
12860	7908	Business	false	A.K.A.	false	false	Latin	NAFTAN
12860	7909	Business	false	F.K.A.	false	false	Latin	NAFTAN PROIZVODSTVENNOYE OBYEDINENYE
12860	7910	Business	false	F.K.A.	false	false	Latin	NAFTAN PRODUCTION ASSOCIATION
12860	6502	Business	true	Name	false	false	Latin	NAFTAN OAO
12861	7912	Business	false	A.K.A.	false	false	Latin	GRODNO AZOT
12861	7913	Business	false	F.K.A.	false	false	Latin	GPO AZOT OJSC
12861	7914	Business	false	F.K.A.	false	false	Latin	GRODNESKOYE PROZVODSTVENNOYE OBYEDINENYE AZOT
12861	7915	Business	false	F.K.A.	false	false	Latin	RUP GRODNENSKOYE PO AZOT
12861	7911	Business	false	F.K.A.	false	false	Latin	RUP GPO AZOT
12861	6503	Business	true	Name	false	false	Latin	GRODNO AZOT OAO
12862	7916	Business	false	A.K.A.	false	false	Latin	JSC GRODNO KHIMVOLOKNO
12862	7917	Business	false	A.K.A.	false	false	Latin	GRODNO KHIMVOLOKNO JSC
12862	7918	Business	false	A.K.A.	false	false	Latin	GRODNO CHEMICAL FIBRE OJSC
12862	6504	Business	true	Name	false	false	Latin	GRODNO KHIMVOLOKNO OAO
12863	7919	Business	false	A.K.A.	false	false	Latin	BELSHINA OJSC
12863	7920	Business	false	A.K.A.	false	false	Latin	BELSHINA TYRE WORKS OAO
12863	7921	Business	false	A.K.A.	false	false	Latin	JSC BELSHINA
12863	7922	Business	false	F.K.A.	false	false	Latin	RUP BELORUSSKY SHINNY KOMBINAT BELSHINA
12863	6505	Business	true	Name	false	false	Latin	BELSHINA OAO
12864	7589	Individual	false	A.K.A.	true	false	Latin	ABOUT ABIR
12864	7590	Individual	false	A.K.A.	false	false	Latin	DUGHMUSH, Mumtaz Muhammad Jum'ah
12864	7591	Individual	false	A.K.A.	false	false	Latin	DAGHMASH, Mumtaz Muhammad Jum'ah
12864	7592	Individual	false	A.K.A.	false	false	Latin	DUGHMISH, Mumtaz Muhammad Jum'ah
12864	7593	Individual	false	A.K.A.	false	false	Latin	DAGHMASH, Mumtaz
12864	6385	Individual	true	Name	false	false	Latin	DUGHMUSH, Mumtaz
12866	7356	Business	false	A.K.A.	true	false	Latin	GPC
12866	6212	Business	true	Name	false	false	Latin	GENERAL PETROLEUM CORPORATION
12867	7357	Business	false	A.K.A.	true	false	Latin	SPC
12867	6213	Business	true	Name	false	false	Latin	SYRIAN PETROLEUM COMPANY
12868	7510	Individual	false	A.K.A.	false	false	Latin	KARIM, Ali Abdul
12868	7511	Individual	false	A.K.A.	false	false	Latin	ABD-AL-KARIM, Ali
12868	7512	Individual	false	A.K.A.	false	false	Latin	ABD-AL-KARIM ALI, Ali
12868	7513	Individual	false	A.K.A.	false	false	Latin	KARIM ALI, Ali Abdel
12868	7514	Individual	false	A.K.A.	false	false	Latin	ABDULKARIM ALI, Ali
12868	7515	Individual	false	A.K.A.	false	false	Latin	ABDULKARIM, Ali
12868	6315	Individual	true	Name	false	false	Latin	KARIM ALI, Ali Abdul
12869	6452	Business	true	Name	false	false	Latin	SYTROL
12870	7786	Business	false	A.K.A.	true	false	Latin	SCOT
12870	7787	Business	false	A.K.A.	true	false	Latin	SCOTRACO
12870	7788	Business	false	A.K.A.	false	false	Latin	SYRIAN CRUDE OIL TRANSPORTATION COMPANY
12870	6453	Business	true	Name	false	false	Latin	SYRIAN COMPANY FOR OIL TRANSPORT
12871	6454	Business	true	Name	false	false	Latin	SYRIAN GAS COMPANY
12872	7929	Individual	false	A.K.A.	false	false	Latin	SELASSIE, Ta'ame Abraham
12872	7930	Individual	false	A.K.A.	false	false	Latin	TA'AME, Abraham Selassie
12872	7931	Individual	false	A.K.A.	true	false	Latin	Dha'ame
12872	7932	Individual	false	A.K.A.	true	false	Latin	Gaamei
12872	7933	Individual	false	A.K.A.	true	false	Latin	Da'ame
12872	7934	Individual	false	A.K.A.	false	false	Latin	GEBREDENGEL, Simon
12872	7935	Individual	false	A.K.A.	false	false	Latin	SELASSIE, Te'ame Abraha
12872	7936	Individual	false	A.K.A.	true	false	Latin	Mekele
12872	7923	Individual	false	A.K.A.	false	false	Latin	SELASSIE, Te'ame Abraham
12872	7924	Individual	false	A.K.A.	true	false	Latin	Tesfalen
12872	7925	Individual	false	A.K.A.	true	false	Latin	Tsegai
12872	7926	Individual	false	A.K.A.	true	false	Latin	Mekelle
12872	7927	Individual	false	A.K.A.	true	false	Latin	Meqele
12872	7928	Individual	false	A.K.A.	false	false	Latin	GOITOM, Te'ame
12872	6506	Individual	true	Name	false	false	Latin	GOITOM, Taeme Abraham
12873	7939	Individual	false	A.K.A.	false	false	Latin	NEGASH, Bitewelde Habte
12873	7940	Individual	false	A.K.A.	false	false	Latin	MUSE, Abdirahim
12873	7941	Individual	false	A.K.A.	false	false	Latin	NAGESH, Tewaled Holde
12873	7942	Individual	false	A.K.A.	false	false	Latin	NAGASH, Tewaled Holde
12873	7943	Individual	false	A.K.A.	true	false	Latin	Wedi
12873	7944	Individual	false	A.K.A.	false	false	Latin	MUSA, Abdirahman
12873	7945	Individual	false	A.K.A.	false	false	Latin	MUSE, Abdirahman
12873	7946	Individual	false	A.K.A.	false	false	Latin	NEGASH, Emanuel
12873	7947	Individual	false	A.K.A.	false	false	Latin	MUSA, Abdirahim
12873	7948	Individual	false	A.K.A.	false	false	Latin	NEGASH, Ole
12873	7949	Individual	false	A.K.A.	false	false	Latin	MEHAREN, Senay Beraki
12873	7950	Individual	false	A.K.A.	false	false	Latin	KIDANE, Amanuel
12873	7951	Individual	false	A.K.A.	false	false	Latin	NEGASH, Tewold Habte
12873	7937	Individual	false	A.K.A.	true	false	Latin	Desta
12873	7938	Individual	false	A.K.A.	false	false	Latin	NEGASH, Tewelde Habte
12873	6507	Individual	true	Name	false	false	Latin	NEGASH, Tewolde Habte
12880	7267	Individual	false	A.K.A.	false	false	Latin	MUALLEM, Walid
12880	7268	Individual	false	A.K.A.	false	false	Latin	AL-MOUALEM, Walid
12880	7269	Individual	false	A.K.A.	false	false	Latin	AL-MUALEM, Walid
12880	7270	Individual	false	A.K.A.	false	false	Latin	AL-MUALLEM, Walid
12880	7271	Individual	false	A.K.A.	false	false	Latin	MUHI EDDINE MOALLEM, Walid
12880	7272	Individual	false	A.K.A.	false	false	Latin	MOALLEM, Walid
12880	7273	Individual	false	A.K.A.	false	false	Latin	AL-MOUALLEM, Walid
12880	6145	Individual	true	Name	false	false	Latin	AL-MOALLEM, Walid
12881	7274	Individual	false	A.K.A.	false	false	Latin	SHAABAN, Buthaina
12881	6146	Individual	true	Name	false	false	Latin	SHAABAN, Bouthaina
12882	7797	Individual	false	A.K.A.	true	false	Latin	Tino
12882	6460	Individual	true	Name	false	false	Latin	FIGUEROA SALAZAR, Amilcar Jesus
12884	6457	Individual	true	Name	false	false	Latin	BERNAL ROSALES, Freddy Alirio
12888	7594	Individual	false	A.K.A.	false	false	Latin	SHEIKH YAHYA, Abu Yahya
12888	7595	Individual	false	A.K.A.	false	false	Latin	AL SAHRAWI, Abu Yahya Yunis
12888	7596	Individual	false	A.K.A.	false	false	Latin	QA'ID, Hasan Muhammad Abu Bakr
12888	7597	Individual	false	A.K.A.	false	false	Latin	QAYED, Muhammad Hassan
12888	7598	Individual	false	A.K.A.	false	false	Latin	ABU BAKAR, Mohammad Hassan
12888	7599	Individual	false	A.K.A.	false	false	Latin	QA'ID, Hasan
12888	7600	Individual	false	A.K.A.	false	false	Latin	AL-LIBI, Muhammad Hasan
12888	7601	Individual	false	A.K.A.	false	false	Latin	RASHID, Abu Yunus
12888	6386	Individual	true	Name	false	false	Latin	AL-LIBI, Abu Yahya
12889	7602	Individual	false	A.K.A.	false	false	Latin	SALEM, Abdarrahmane ould Mohamed el Houcein ould Mohamed
12889	7603	Individual	false	A.K.A.	true	false	Latin	AL-MAURITANI, Yunis
12889	7604	Individual	false	A.K.A.	true	false	Latin	AL-MAURITANI, Younis
12889	7605	Individual	false	A.K.A.	true	false	Latin	AL-MAURITANI, Sheikh Yunis
12889	7606	Individual	false	A.K.A.	true	false	Latin	THE MAURITANIAN, Shaykh Yunis
12889	7607	Individual	false	A.K.A.	true	false	Latin	THE MAURITANIAN, Salih
12889	7608	Individual	false	A.K.A.	false	false	Latin	SALEM, Mohamed
12889	7609	Individual	false	A.K.A.	false	false	Latin	JELIL, Youssef Ould Abdel
12889	7610	Individual	false	A.K.A.	false	false	Latin	GHADER, El Hadj Ould Abdel
12889	7611	Individual	false	A.K.A.	false	false	Latin	KHADER, Abdel
12889	7612	Individual	false	A.K.A.	false	false	Latin	SOULEIMANE, Abou
12889	7613	Individual	false	A.K.A.	true	false	Latin	CHINGHEITY
12889	6387	Individual	true	Name	false	false	Latin	SALIM, 'Abd al-Rahman Ould Muhammad al-Husayn Ould Muhammad
12890	7614	Individual	false	A.K.A.	false	false	Latin	GHUL, Hassan
12890	7615	Individual	false	A.K.A.	false	false	Latin	GUL, Hassan
12890	7616	Individual	false	A.K.A.	false	false	Latin	GUL, Hasan
12890	7617	Individual	false	A.K.A.	false	false	Latin	MAHMUD, Khalid
12890	7618	Individual	false	A.K.A.	false	false	Latin	SHAHJI, Ahmad
12890	7619	Individual	false	A.K.A.	false	false	Latin	MUHAMMAD, Mustafa
12890	7620	Individual	false	A.K.A.	false	false	Latin	AL-MADANI, Abu Gharib
12890	7621	Individual	false	A.K.A.	true	false	Latin	ABU-SHAIMA
12890	7622	Individual	false	A.K.A.	true	false	Latin	ABU-SHAYMA
12890	6388	Individual	true	Name	false	false	Latin	KHAN, Mustafa Hajji Muhammad
12891	7463	Individual	false	A.K.A.	false	false	Latin	HARB, Abass Hussein
12891	6284	Individual	true	Name	false	false	Latin	HARB, Abbas Hussein
12892	7464	Individual	false	A.K.A.	false	false	Latin	SALEH, Qasim
12892	6285	Individual	true	Name	false	false	Latin	SALEH, Kassem Mohamad
12893	7465	Individual	false	A.K.A.	false	false	Latin	HARB, Ali Hussein
12893	6286	Individual	true	Name	false	false	Latin	HARB, Ali Houssein
12894	6287	Business	true	Name	false	false	Latin	IMPORTADORA SILVANIA
12895	6288	Business	true	Name	false	false	Latin	IMPORTADORA SILVANIA, C.A.
12896	6289	Business	true	Name	false	false	Latin	BODEGA MICHIGAN
12899	6318	Business	true	Name	false	false	Latin	COMERCIALIZADORA EMPRESARIAL TEAM BUSINESS S.A.
12914	7275	Business	false	A.K.A.	false	false	Latin	INDIAN MUJAHEDEEN
12914	7276	Business	false	A.K.A.	false	false	Latin	INDIAN MUJAHIDIN
12914	7277	Business	false	A.K.A.	false	false	Latin	ISLAMIC SECURITY FORCE-INDIAN MUJAHIDEEN (ISF-IM)
12914	6147	Business	true	Name	false	false	Latin	INDIAN MUJAHIDEEN
12915	7466	Individual	false	A.K.A.	false	false	Latin	KYAGULANYI, David
12915	7467	Individual	false	A.K.A.	false	false	Latin	TALENGELANIMIRO, Musezi
12915	7468	Individual	false	A.K.A.	false	false	Latin	TUTU, Mzee
12915	7469	Individual	false	A.K.A.	false	false	Latin	TALENGELANIMIRO
12915	7470	Individual	false	A.K.A.	false	false	Latin	JUNJU, Abdullah
12915	7471	Individual	false	A.K.A.	false	false	Latin	KYAGULANYI, Alilabaki
12915	7472	Individual	false	A.K.A.	false	false	Latin	MUHAMMAD, Hussein
12915	7473	Individual	false	A.K.A.	false	false	Latin	LUUMU, Nicolas
12915	7474	Individual	false	A.K.A.	false	false	Latin	ALIRABAKI, Steven
12915	6290	Individual	true	Name	false	false	Latin	MUKULU, Jamil
12916	7628	Individual	false	A.K.A.	false	false	Latin	SHEHBAZ, Malik Zafar Iqbal
12916	7623	Individual	false	A.K.A.	false	false	Latin	SHAHBAZ, Malik Zafar Iqbal
12916	7624	Individual	false	A.K.A.	false	false	Latin	IQBAL, Malik Zafar
12916	7625	Individual	false	A.K.A.	false	false	Latin	IQBAL, Zaffer
12916	7626	Individual	false	A.K.A.	false	false	Latin	CHAUDHRY, Zafar Iqbal
12916	7627	Individual	false	A.K.A.	false	false	Latin	IQBAL, Muhammad Zafar
12916	6389	Individual	true	Name	false	false	Latin	IQBAL, Zafar
12917	7281	Individual	false	A.K.A.	false	false	Latin	BHATTVI, Hafiz Abdul Salam
12917	7282	Individual	false	A.K.A.	false	false	Latin	BHATTVI, Molvi Abdursalam
12917	7283	Individual	false	A.K.A.	false	false	Latin	BHATTWI, Abdul Salam
12917	7284	Individual	false	A.K.A.	false	false	Latin	BUDVI, Hafiz Abdusalam
12917	7286	Individual	false	A.K.A.	false	false	Latin	BHUTVI, Hafiz Abdussalaam
12917	7285	Individual	false	A.K.A.	false	false	Latin	BHUTVI, Abdul Salam
12917	7280	Individual	false	A.K.A.	false	false	Latin	BHATTVI, Mullah Abdul Salaam
12917	7279	Individual	false	A.K.A.	false	false	Latin	BUDVI, Abdul Salam
12917	6149	Individual	true	Name	false	false	Latin	BHUTTAVI, Hafiz Abdul Salam
12918	7287	Individual	false	A.K.A.	false	false	Latin	MARTITEGUI, Jurdan
12918	7288	Individual	false	A.K.A.	true	false	Latin	ARLAS
12918	6150	Individual	true	Name	false	false	Latin	LIZASO, Jurdan Martitegui
12919	7516	Individual	false	A.K.A.	false	false	Latin	ABU-GHAZALAH, Muhammad Hisham Isma'il
12919	7517	Individual	false	A.K.A.	false	false	Latin	ABU-GHAZALAH, Muhammad Hisham Muhammad
12919	7518	Individual	false	A.K.A.	true	false	Latin	ABU GHAZALA
12919	7519	Individual	false	A.K.A.	true	false	Latin	ABU GHAZALEH
12919	7520	Individual	false	A.K.A.	false	false	Latin	ABU LAYTH, Mansur
12919	7521	Individual	false	A.K.A.	false	false	Latin	AL-FILISTINI, Abu Layth
12919	7522	Individual	false	A.K.A.	false	false	Latin	ISMA'IL, 'Ali 'Abd Al-Rahman
12919	7523	Individual	false	A.K.A.	false	false	Latin	ABU SUWAYWIN, 'Ali 'Abd Al-Rahman
12919	6332	Individual	true	Name	false	false	Latin	ABU GHAZALA, Muhammad Hisham Muhammad Isma'il
12920	7789	Individual	false	A.K.A.	false	false	Latin	NOREZAI, Haji Faizuulah Khan
12920	7790	Individual	false	A.K.A.	false	false	Latin	NOORI, Haji Faizullah
12920	7791	Individual	false	A.K.A.	false	false	Latin	KHAN, Haji Faizullah
12920	7792	Individual	false	A.K.A.	false	false	Latin	NOOR, Haji Faizullah
12920	7793	Individual	false	A.K.A.	false	false	Latin	NOORZAI, Haji Pazullah
12920	7794	Individual	false	A.K.A.	true	false	Latin	HAJI FIAZULLAH
12920	7795	Individual	false	A.K.A.	true	false	Latin	HAJI MULLAH FAIZULLAH
12920	6455	Individual	true	Name	false	false	Latin	NOORZAI, Hajji Faizullah Khan
12921	7952	Individual	false	A.K.A.	false	false	Latin	NOORZAI, Hajji Malak
12921	7953	Individual	false	A.K.A.	false	false	Latin	NOORZAI, Haji Malek
12921	7954	Individual	false	A.K.A.	true	false	Latin	HAJI MALUK
12921	7955	Individual	false	A.K.A.	true	false	Latin	HAJI AMINULLAH
12921	6508	Individual	true	Name	false	false	Latin	NOORZAI, Hajji Malik
12922	7358	Individual	false	A.K.A.	false	false	Latin	REHMAN, Abdul
12922	7359	Individual	false	A.K.A.	false	false	Latin	UR-REHMAN, Abd
12922	7360	Individual	false	A.K.A.	false	false	Latin	RAHMAN, Abdur
12922	7361	Individual	false	A.K.A.	false	false	Latin	SINDHI, Abdul Rehman
12922	7362	Individual	false	A.K.A.	false	false	Latin	AL-SINDHI, Abdul Rehman
12922	7363	Individual	false	A.K.A.	false	false	Latin	AL-SINDHI, Abdur Rahman
12922	7364	Individual	false	A.K.A.	false	false	Latin	SINDI, Abdur Rehman
12922	7365	Individual	false	A.K.A.	false	false	Latin	SINDHI, Abdurahman
12922	7366	Individual	false	A.K.A.	true	false	Latin	ABDULLAH SINDHI
12922	7367	Individual	false	A.K.A.	false	false	Latin	YAMIN, Abdur Rehman Muhammad
12922	6214	Individual	true	Name	false	false	Latin	REHMAN, Abdur
12923	7368	Individual	false	A.K.A.	false	false	Latin	RAHIM, Fazel
12923	7369	Individual	false	A.K.A.	false	false	Latin	RAHIM, Fazil
12923	7370	Individual	false	A.K.A.	false	false	Latin	RAHMAN, Fazil
12923	6215	Individual	true	Name	false	false	Latin	RAHIM, Fazal
12924	7371	Individual	false	A.K.A.	false	false	Latin	MAHSUD, Abdul Aziz
12924	6216	Individual	true	Name	false	false	Latin	ABBASIN, Abdul Aziz
12926	7372	Individual	false	A.K.A.	true	false	Latin	ABU DU'A
12926	7373	Individual	false	A.K.A.	true	false	Latin	DR. IBRAHIM
12926	7374	Individual	false	A.K.A.	false	false	Latin	AL-SAMARRA'I, Ibrahim 'Awad Ibrahim al-Badri
12926	7375	Individual	false	A.K.A.	false	false	Latin	AL-SAMARRA'I, Ibrahim Awwad Ibrahim
12926	7376	Individual	false	A.K.A.	false	false	Latin	AL-SAMARRA'I, Dr. Ibrahim Awwad Ibrahim
12926	7377	Individual	false	A.K.A.	true	false	Latin	ABU BAKR AL-BAGHDADI
12926	7378	Individual	false	A.K.A.	false	false	Latin	AL-QURASHI, Abu Bakr al-Baghdadi al-Husseini
12926	7379	Individual	false	A.K.A.	false	false	Latin	AL-QURAISHI, Abu Bakr al-Baghdadi al-Husayni
12926	7380	Individual	false	A.K.A.	false	false	Latin	AL-BAGHDADI, Abu Bakr al-Husayni
12926	6217	Individual	true	Name	false	false	Latin	AL-BADRI, Dr. Ibrahim 'Awwad Ibrahim 'Ali
12927	7798	Business	false	A.K.A.	false	false	Latin	MAHAN AIR CO.
12927	6461	Business	true	Name	false	false	Latin	MAHAN AIR
12928	7475	Business	false	A.K.A.	false	false	Latin	CONSPIRACY OF THE NUCLEI OF FIRE
12928	7476	Business	false	A.K.A.	false	false	Latin	CONSPIRACY OF CELLS OF FIRE
12928	7477	Business	false	A.K.A.	false	false	Latin	SYNOMOSIA PYRINON TIS FOTIAS
12928	7478	Business	false	A.K.A.	false	false	Latin	THESSALONIKI-ATHENS FIRE NUCLEI CONSPIRACY
12928	6292	Business	true	Name	false	false	Latin	CONSPIRACY OF FIRE NUCLEI
12929	7479	Individual	false	A.K.A.	false	false	Latin	ARBABSIAR, Mansour
12929	6293	Individual	true	Name	false	false	Latin	ARBABSIAR, Manssor
12930	8068	Individual	false	A.K.A.	false	false	Latin	ABDULLAHI, Mustafa
12930	6577	Individual	true	Name	false	false	Latin	ABDOLLAHI, Hamed
12931	6578	Individual	true	Name	false	false	Latin	SHAKURI, Gholam
12932	7799	Business	false	A.K.A.	false	false	Latin	REAL-ESTATE BANK
12932	6462	Business	true	Name	false	false	Latin	REAL ESTATE BANK
12940	7289	Individual	false	A.K.A.	false	false	Latin	KHAN, Madi
12940	6153	Individual	true	Name	false	false	Latin	KHAN, Mali
12941	7524	Business	false	A.K.A.	true	false	Latin	TESA
12941	6334	Business	true	Name	false	false	Latin	IRAN CENTRIFUGE TECHNOLOGY COMPANY
12945	7629	Individual	false	A.K.A.	false	false	Latin	ARAQI, Abdollah
12945	7630	Individual	false	A.K.A.	false	false	Latin	ARAQI, Abdullah
12945	7631	Individual	false	A.K.A.	false	false	Latin	ERAGHI, Abdollah
12945	7632	Individual	false	A.K.A.	false	false	Latin	ERAQI, Abdollah
12945	6391	Individual	true	Name	false	false	Latin	ARAGHI, Abdollah
12946	7633	Individual	false	A.K.A.	false	false	Latin	FIRUZABADI, Hasan
12946	7634	Individual	false	A.K.A.	false	false	Latin	FIROOZABADI, Hassan
12946	7635	Individual	false	A.K.A.	false	false	Latin	AQAI-FIRUZABADI, Hassan
12946	6392	Individual	true	Name	false	false	Latin	FIROUZABADI, Hassan
12948	6155	Business	true	Name	false	false	Latin	PAYA PARTOV CO.
12950	6157	Business	true	Name	false	false	Latin	PARTO SANAT CO.
12951	7293	Business	false	A.K.A.	false	false	Latin	NIKSA NIROU
12951	6158	Business	true	Name	false	false	Latin	NEKA NOVIN
12951	18100	Business	false	A.K.A.	false	false	Latin	KIA NIROU
12951	18101	Business	false	A.K.A.	false	false	Latin	BLOCK NIROU SUN CO
12951	18102	Business	false	A.K.A.	false	false	Latin	BNSA CO
12951	18103	Business	false	A.K.A.	false	false	Latin	NEKU NIROU TAVAN CO
12954	7382	Business	false	A.K.A.	false	false	Latin	FULMEN COMPANY
12954	6220	Business	true	Name	false	false	Latin	FULMEN GROUP
12956	7393	Business	false	A.K.A.	false	false	Latin	ARFA PAINT COMPANY
12956	7394	Business	false	A.K.A.	false	false	Latin	ARFEH COMPANY
12956	7395	Business	false	A.K.A.	false	false	Latin	FARASEPEHR ENGINEERING COMPANY
12956	7396	Business	false	A.K.A.	false	false	Latin	HOSSEINI NEJAD TRADING CO.
12956	7397	Business	false	A.K.A.	false	false	Latin	IRAN SAFFRON COMPANY
12956	7398	Business	false	A.K.A.	false	false	Latin	IRANSAFFRON CO
12956	7399	Business	false	A.K.A.	false	false	Latin	SHETAB G
